#sID	sQuestName	iQType	sQTip	iOpenTime	iCloseTime	sOConditions	sFinshQType	iGetManager	iQuestIngManager	iFinshQuestManager	iGiftID1	iRepeat
F10507	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-遠宦帖)-書法未達50	0	0	(7,200004,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200004,1)	0	0	1050701	100203	0
F10508	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-伯遠帖)-書法50以上	0	0	(7,200005,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200005,1)	0	0	1050801	100005	0
F10509	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-伯遠帖)-書法未達50	0	0	(7,200005,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200005,1)	0	0	1050901	100203	0
F10510	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-祭姪文稿)-書法50以上	0	0	(7,200006,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200006,1)	0	0	1051001	100005	0
F10511	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-祭姪文稿)-書法未達50	0	0	(7,200006,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200006,1)	0	0	1051101	100203	0
F10512	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-自敘帖)-書法50以上	0	0	(7,200007,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200007,1)	0	0	1051201	100005	0
F10513	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-自敘帖)-書法未達50	0	0	(7,200007,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200007,1)	0	0	1051301	100203	0
F10514	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-寒食帖)-書法50以上	0	0	(7,200008,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200008,1)	0	0	1051401	100005	0
F10515	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-寒食帖)-書法未達50	0	0	(7,200008,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200008,1)	0	0	1051501	100203	0
F10516	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-松風閣詩)-書法50以上	0	0	(7,200009,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200009,1)	0	0	1051601	100005	0
F10517	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-松風閣詩)-書法未達50	0	0	(7,200009,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200009,1)	0	0	1051701	100203	0
F10518	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-蜀素帖)-書法50以上	0	0	(7,200010,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200010,1)	0	0	1051801	100005	0
F10519	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-蜀素帖)-書法未達50	0	0	(7,200010,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200010,1)	0	0	1051901	100203	0
F10520	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-九成宮醴泉銘)-書法50以上	0	0	(7,200011,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200011,1)	0	0	1052001	100005	0
F10521	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-九成宮醴泉銘)-書法未達50	0	0	(7,200011,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200011,1)	0	0	1052101	100203	0
F10522	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-蘭亭序摹本)-書法50以上	0	0	(7,200012,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200012,1)	0	0	1052201	100005	0
F10523	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-蘭亭序摹本)-書法未達50	0	0	(7,200012,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200012,1)	0	0	1052301	100203	0
F10524	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-肚痛帖)-書法50以上	0	0	(7,200013,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200013,1)	0	0	1052401	100005	0
F10525	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-肚痛帖)-書法未達50	0	0	(7,200013,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200013,1)	0	0	1052501	100203	0
F10526	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-倪寬傳贊)-書法50以上	0	0	(7,200014,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10527,0)*(10,F10528,0)*(10,F10529,0)	(2,200014,1)	0	0	1052601	100005	0
F10527	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-倪寬傳贊)-書法未達50	0	0	(7,200014,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10528,0)*(10,F10529,0)	(2,200014,1)	0	0	1052701	100203	0
F10528	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-洛神賦)-書法50以上	0	0	(7,200015,1)*(5,5,50)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10529,0)	(2,200015,1)	0	0	1052801	100005	0
F10529	俠客事件(杭州)-贈禮方雲華篇	1	方雲華篇(贈禮-洛神賦)-書法未達50	0	0	(7,200015,1)*(10,F10501,0)*(10,F10502,0)*(10,F10503,0)*(10,F10504,0)*(10,F10505,0)*(10,F10506,0)*(10,F10507,0)*(10,F10508,0)*(10,F10509,0)*(10,F10510,0)*(10,F10511,0)*(10,F10512,0)*(10,F10513,0)*(10,F10514,0)*(10,F10515,0)*(10,F10516,0)*(10,F10517,0)*(10,F10518,0)*(10,F10519,0)*(10,F10520,0)*(10,F10521,0)*(10,F10522,0)*(10,F10523,0)*(10,F10524,0)*(10,F10525,0)*(10,F10526,0)*(10,F10527,0)*(10,F10528,0)	(2,200015,1)	0	0	1052901	100203	0
F10550	俠客事件(杭州)-與方雲華巧遇	1	與方雲華交談	0	0	0	(1,0,0)	0	0	1055001	0	0
F10556	俠客事件(杭州)-日常對話	1	與方雲華贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	1055601	0	0
F10601	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-春宮圖冊)-還沒做	0	0	(7,200201,1)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(2,200201,1)	0	0	0	0	0
F10602	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-金剛經)-道德50以上	0	0	(7,200202,1)*(1,2,50)*(10,F10601,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(1,0,0)	0	0	1060201	100204	0
F10603	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-金剛經)-道德未達50	0	0	(7,200202,1)*(10,F10601,0)*(10,F10602,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(2,200202,1)	0	0	1060301	100006	0
F10604	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-般若心經)-道德50以上	0	0	(7,200203,1)*(1,2,50)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(1,0,0)	0	0	1060401	100204	0
F10605	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-般若心經)-道德未達50	0	0	(7,200203,1)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(2,200203,1)	0	0	1060501	100006	0
F10606	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-法華經)-道德50以上	0	0	(7,200204,1)*(1,2,50)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(1,0,0)	0	0	1060601	100204	0
F10607	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-法華經)-道德未達50	0	0	(7,200204,1)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(2,200204,1)	0	0	1060701	100006	0
F10608	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-維摩詰經)-道德50以上	0	0	(7,200205,1)*(1,2,50)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(1,0,0)	0	0	1060801	100204	0
F10609	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-維摩詰經)-道德未達50	0	0	(7,200205,1)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(2,200205,1)	0	0	1060901	100006	0
F10610	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-楞伽經)-道德50以上	0	0	(7,200207,1)*(1,2,50)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(1,0,0)	0	0	1061001	100204	0
F10611	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-楞伽經)-道德未達50	0	0	(7,200207,1)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10612,0)*(10,F10614,0)*(10,F10616,0)	(2,200207,1)	0	0	1061101	100006	0
F10612	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-精緻羅漢雕像)	0	0	(7,200315,1)*(1,2,50)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10614,0)*(10,F10616,0)	(1,0,0)	0	0	1061201	100204	0
F10614	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-釋迦牟尼畫像)	0	0	(7,200323,1)*(1,2,50)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10616,0)	(1,0,0)	0	0	1061401	100204	0
F10616	俠客事件(杭州)-贈禮虛真篇	1	虛真篇(贈禮-漆衣陶缽)	0	0	(7,200331,1)*(1,2,50)*(10,F10601,0)*(10,F10602,0)*(10,F10603,0)*(10,F10604,0)*(10,F10605,0)*(10,F10606,0)*(10,F10607,0)*(10,F10608,0)*(10,F10609,0)*(10,F10610,0)*(10,F10611,0)*(10,F10612,0)*(10,F10614,0)	(1,0,0)	0	0	1061601	100204	0
F10650	俠客事件(杭州)-與虛真巧遇	1	與虛真交談	0	0	0	(1,0,0)	0	0	1065001	0	0
F10656	俠客事件(杭州)-日常對話	1	與虛真贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	1065601	0	0
F10701	俠客事件(杭州)-贈禮任清璇篇	1	任清璇篇(贈禮-牡丹花)	0	0	(7,210001,1)*(10,F10702,0)*(10,F10703,0)*(10,F10704,0)*(10,F10705,0)*(10,F10706,0)	(2,210001,1)	0	0	1070101	100007	0
F10702	俠客事件(杭州)-贈禮任清璇篇	1	任清璇篇(贈禮-菊花)	0	0	(7,210002,1)*(10,F10701,0)*(10,F10703,0)*(10,F10704,0)*(10,F10705,0)*(10,F10706,0)	(2,210002,1)	0	0	1070201	100007	0
F10703	俠客事件(杭州)-贈禮任清璇篇	1	任清璇篇(贈禮-山茶花)	0	0	(7,210003,1)*(10,F10701,0)*(10,F10702,0)*(10,F10704,0)*(10,F10705,0)*(10,F10706,0)	(2,210003,1)	0	0	1070301	100007	0
F10704	俠客事件(杭州)-贈禮任清璇篇	1	任清璇篇(贈禮-蘭花)	0	0	(7,210004,1)*(10,F10701,0)*(10,F10702,0)*(10,F10703,0)*(10,F10705,0)*(10,F10706,0)	(2,210004,1)	0	0	1070401	100007	0
F10705	俠客事件(杭州)-贈禮任清璇篇	1	任清璇篇(贈禮-火鳳凰)	0	0	(7,210005,1)*(10,F10701,0)*(10,F10702,0)*(10,F10703,0)*(10,F10704,0)*(10,F10706,0)	(2,210005,1)	0	0	1070501	100007	0
F10706	俠客事件(杭州)-贈禮任清璇篇	1	任清璇篇(贈禮-醉芙蓉)	0	0	(7,210006,1)*(10,F10701,0)*(10,F10702,0)*(10,F10703,0)*(10,F10704,0)*(10,F10705,0)	(2,210006,1)	0	0	1070601	100007	0
F10750	俠客事件(杭州)-與任清璇巧遇	1	與任清璇交談	0	0	0	(1,0,0)	0	0	1075001	0	0
F10756	俠客事件(杭州)-日常對話	1	與任清璇贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	1075601	0	0
F10801	俠客事件(杭州)-贈禮趙雅兒篇	1	趙雅兒篇(贈禮-牡丹花)	0	0	(7,210001,1)*(10,F10802,0)*(10,F10803,0)*(10,F10804,0)*(10,F10805,0)*(10,F10806,0)	(2,210001,1)	0	0	1080101	100008	0
F10802	俠客事件(杭州)-贈禮趙雅兒篇	1	趙雅兒篇(贈禮-菊花)	0	0	(7,210002,1)*(10,F10801,0)*(10,F10803,0)*(10,F10804,0)*(10,F10805,0)*(10,F10806,0)	(2,210002,1)	0	0	1080201	100008	0
F10803	俠客事件(杭州)-贈禮趙雅兒篇	1	趙雅兒篇(贈禮-山茶花)	0	0	(7,210003,1)*(10,F10801,0)*(10,F10802,0)*(10,F10804,0)*(10,F10805,0)*(10,F10806,0)	(2,210003,1)	0	0	1080301	100008	0
F10804	俠客事件(杭州)-贈禮趙雅兒篇	1	趙雅兒篇(贈禮-蘭花)	0	0	(7,210004,1)*(10,F10801,0)*(10,F10802,0)*(10,F10803,0)*(10,F10805,0)*(10,F10806,0)	(2,210004,1)	0	0	1080401	100008	0
F10805	俠客事件(杭州)-贈禮趙雅兒篇	1	趙雅兒篇(贈禮-火鳳凰)	0	0	(7,210005,1)*(10,F10801,0)*(10,F10802,0)*(10,F10803,0)*(10,F10804,0)*(10,F10806,0)	(2,210005,1)	0	0	1080501	100008	0
F10806	俠客事件(杭州)-贈禮趙雅兒篇	1	趙雅兒篇(贈禮-醉芙蓉)	0	0	(7,210006,1)*(10,F10801,0)*(10,F10802,0)*(10,F10803,0)*(10,F10804,0)*(10,F10805,0)	(2,210006,1)	0	0	1080601	100008	0
F10850	俠客事件(杭州)-與趙雅兒巧遇	1	與趙雅兒交談-紀錄動畫編號；姑媽出現及進入戰鬥	0	0	0	(1,0,0)	0	0	1085001	0	0
F10852	俠客事件(杭州)-與趙雅兒巧遇	1	與趙雅兒交談(接續)紀錄動畫編號；戰鬥獲勝	0	0	0	(1,0,0)	0	0	1085201	0	0
F10853	俠客事件(杭州)-與趙雅兒巧遇	1	與趙雅兒交談(接續)紀錄動畫編號；戰鬥失敗	0	0	0	(1,0,0)	0	0	1085301	0	0
