#iID	sAreaID	sMustJoinStaff	sJoinStaff	iVictory	iFale	sReward	sReward	sTime	sBGM	sinside	sautosave
800017	M0013_23	(0,10001401,0)*(0,10007502,1)	(0,10001401,0)*(0,10007502,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800018	M0013_18	(0,10001401,0)*(0,10008202,1)	(0,10001401,0)*(0,10008202,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800019	M0013_18	(0,10001401,0)*(0,10008502,1)	(0,10001401,0)*(0,10008502,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800020	M0013_23	(0,10001401,0)*(0,10009102,1)	(0,10001401,0)*(0,10009102,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800021	M0013_23	(0,10001401,0)*(0,10009202,1)	(0,10001401,0)*(0,10009202,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800022	M0013_22	(0,10001401,0)*(0,10009402,1)	(0,10001401,0)*(0,10009402,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800023	M0013_23	(0,10001401,0)*(0,10009602,1)	(0,10001401,0)*(0,10009602,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800024	M0013_23	(0,10001401,0)*(0,10009802,1)	(0,10001401,0)*(0,10009802,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800025	M0013_23	(0,10001401,0)*(0,10029902,1)	(0,10001401,0)*(0,10029902,1)	(0,0,0)	(0,0,0)	500060	500060	-1	0	0	0
800026	M0013_23	(0,10001401,0)*(0,10006503,1)	(0,10001401,0)*(0,10006503,1)	(0,0,0)	(0,0,0)	500060	500060	-1	0	0	0
800027	M0013_23	(0,10001401,0)*(0,10006602,1)	(0,10001401,0)*(0,10006602,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800028	M0013_23	(0,10001401,0)*(0,10005702,1)	(0,10001401,0)*(0,10005702,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800029	M0013_23	(0,10001401,0)*(0,10006202,1)	(0,10001401,0)*(0,10006202,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800030	M0013_23	(0,10001401,0)*(0,10007803,1)	(0,10001401,0)*(0,10007803,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800031	M0013_23	(0,10001401,0)*(0,10008102,1)	(0,10001401,0)*(0,10008102,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
800032	M0013_23	(0,10001401,0)*(0,10008902,1)	(0,10001401,0)*(0,10008902,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
850001	M0018_04	(0,10001401,0)*(0,10012403,1)*(0,10012403,1)*(0,10012403,1)*(0,10012403,1)*(0,10012403,1)	0	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
850002	M0001_20	(0,10001401,0)*(0,10007302,1)	(0,10001401,0)*(0,10007302,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
850003	M0004_04	(0,10001401,0)*(0,10001503,1)	(0,10001401,0)*(0,10001503,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
850004	M0004_04	(0,10001401,0)*(0,10001603,1)	(0,10001401,0)*(0,10001603,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
850005	M0004_04	(0,10001401,0)*(0,10001704,1)	(0,10001401,0)*(0,10001704,1)	(1,10,0)	(0,0,0)	0	0	-1	0	0	0
850006	M0004_04	(0,10001401,0)*(0,10001902,1)	(0,10001401,0)*(0,10001902,1)	(1,10,0)	(0,0,0)	0	0	-1	0	0	0
850011	M0031_01	(0,10001401,0)*(0,10002603,1)	(0,10001401,0)*(0,10002603,1)	(1,10,0)	(0,0,0)	0	0	-1	0	0	0
850012	M0031_01	(0,10001401,0)*(0,10002703,1)	(0,10001401,0)*(0,10002703,1)	(1,10,0)	(0,0,0)	0	0	-1	0	0	0
850013	M0031_01	(0,10001401,0)*(0,10002803,1)	(0,10001401,0)*(0,10002803,1)	(1,10,0)	(0,0,0)	0	0	-1	0	0	0
850014	M0031_01	(0,10001401,0)*(0,10002903,1)	(0,10001401,0)*(0,10002903,1)	(1,10,0)	(0,0,0)	0	0	-1	0	0	0
850015	M0031_01	(0,10001401,0)*(0,10003003,1)	(0,10001401,0)*(0,10003003,1)	(1,10,0)	(0,0,0)	0	0	-1	0	0	0
850016	M0031_01	(0,10001401,0)*(0,10003103,1)	(0,10001401,0)*(0,10003103,1)	(1,10,0)	(0,0,0)	0	0	-1	0	0	0
850017	M0031_01	(0,10001401,0)*(0,10041903,1)	(0,10001401,0)*(0,10041903,1)	(1,10,0)*(0,0,0)	(0,0,0)	0	0	-1	0	0	0
850021	M0020_08	(0,10001401,0)*(0,10013003,1)	(0,10001401,0)*(0,10013003,1)	(1,10,0)*(0,0,0)	(0,0,0)	0	0	-1	0	0	0
900001	M0001_09	(0,10001401,0)*(0,10010802,1)	(0,10001401,0)*(0,10010802,1)	(0,0,0)	(0,0,0)	990001	990002	9	0	1	0
900002	M0001_09	(0,10001401,0)*(0,10010702,1)	(0,10001401,0)*(0,10010702,1)	(0,0,0)	(0,0,0)	990003	990004	9	0	1	0
900003	M0001_09	(0,10001401,0)*(0,10002501,1)*(0,10002502,1)*(0,10002503,1)*(0,10002504,1)*(0,10002505,1)	(0,10001401,0)*(0,10002501,1)*(0,10002502,1)*(0,10002503,1)*(0,10002504,1)*(0,10002505,1)	(0,0,0)	(0,0,0)	990005	990006	9	0	1	0
900004	M0001_09	(0,10001401,0)*(0,10007203,1)	(0,10001401,0)*(0,10007203,1)	(0,0,0)	(0,0,0)	990007	990008	9	0	1	0
900005	M0001_09	(0,10001401,0)*(0,10008503,1)	(0,10001401,0)*(0,10008503,1)	(0,0,0)	(0,0,0)	990009	990010	9	0	1	0
900006	M0001_09	(0,10001401,0)*(0,10006603,1)	(0,10001401,0)*(0,10006603,1)	(0,0,0)	(0,0,0)	990011	990012	9	0	1	0
900007	M0001_09	(0,10001401,0)*(0,10003003,1)	(0,10001401,0)*(0,10003003,1)	(0,0,0)	(0,0,0)	990013	990014	9	0	1	0
900008	M0001_09	(0,10001401,0)*(0,10008103,1)*(0,10012903,2)*(0,10002703,3)*(0,10008003,4)	(0,10001401,0)*(0,10008103,1)*(0,10012903,2)*(0,10002703,3)*(0,10008003,4)	(0,0,0)	(0,0,0)	990015	990016	9	0	1	0
900011	M0013_24	(0,10001401,0)*(0,10003703,0)*(0,10007203,0)*(0,10029903,0)*(0,10010003,1)*(0,10009803,1)*(0,10010103,1)*(0,10010202,1)*(0,10010203,1)*(4,10009903,1)	(0,10001401,0)*(0,10003703,0)*(0,10007203,0)*(0,10029903,0)*(0,10010003,1)*(0,10009803,1)*(0,10010103,1)*(0,10010202,1)*(0,10010203,1)*(4,10009903,1)	(0,0,0)	(0,0,0)	990018	990017	9	0	0	0
900012	M0007_06	(0,10001401,0)*(0,10008503,0)*(0,10008903,0)*(0,10029703,0)*(4,10003803,1)*(0,10003603,1)*(0,10003703,1)*(0,10004002,1)*(0,10004102,1)*(0,10004202,1)*(0,10004202,1)	(0,10001401,0)*(0,10008503,0)*(0,10008903,0)*(0,10029703,0)*(4,10003803,1)*(0,10003603,1)*(0,10003703,1)*(0,10004002,1)*(0,10004102,1)*(0,10004202,1)*(0,10004202,1)	(0,0,0)	(0,0,0)	990019	990017	9	0	0	0
900013	M0018_03	(0,10001401,0)*(0,10003603,0)*(0,10007503,0)*(4,10012203,1)*(3,10012303,1)*(0,10029903,1)*(0,10012402,1)*(0,10012402,1)*(0,10012402,1)*(0,10012402,1)	(0,10001401,0)*(0,10003603,0)*(0,10007503,0)*(4,10012203,1)*(3,10012303,1)*(0,10029903,1)*(0,10012402,1)*(0,10012402,1)*(0,10012402,1)*(0,10012402,1)	(0,0,0)	(0,0,0)	990020	990017	9	0	0	0
900014	M0010_03	(0,10001401,0)*(0,10004303,0)*(0,10006603,0)*(3,10009303,1)*(0,10009403,1)*(0,10009502,1)*(0,10009502,1)*(2,10007703,1)*(0,10007803,1)	(0,10001401,0)*(0,10004303,0)*(0,10006603,0)*(3,10009303,1)*(5,10009403,1)*(0,10009502,1)*(0,10009502,1)*(0,10007703,1)*(0,10007803,1)	(0,0,0)	(0,0,0)	990021	990017	9	0	0	0
900015	M0008_01	(0,10001401,0)*(0,10008103,0)*(0,10008202,0)*(0,10014103,1)*(0,10014202,1)*(0,10006603,1)*(0,10014202,1)*(3,10029703,1)*(0,10014202,1)	(0,10001401,0)*(0,10008103,0)*(0,10008202,0)*(0,10014103,1)*(0,10014202,1)*(0,10006603,1)*(0,10014202,1)*(3,10029703,1)*(0,10014202,1)	(0,0,0)	(0,0,0)	990022	990017	9	0	0	0
900016	M0031_01	(0,10001401,0)*(0,10005902,0)*(0,10005502,0)*(4,10013504,0)*(0,10002603,1)*(0,10002703,1)*(0,10002803,1)*(3,10003103,1)*(3,10003003,1)*(5,10002903,1)*(5,10041903,1)	(0,10001401,0)*(0,10005902,0)*(0,10005502,0)*(4,10013504,0)*(0,10002603,1)*(0,10002703,1)*(0,10002803,1)*(3,10003103,1)*(3,10003003,1)*(5,10002903,1)*(5,10041903,1)	(0,0,0)	(0,0,0)	990023	990017	9	0	0	0
900017	M0016_02	(0,10001401,0)*(0,10009803,0)*(0,10002103,0)*(3,10007103,1)*(3,10008403,1)*(0,10007203,1)*(0,10008503,1)*(0,10008602,1)*(0,10007302,1)*(0,10008602,1)*(0,10007302,1)	(0,10001401,0)*(0,10009803,0)*(0,10002103,0)*(3,10007103,1)*(3,10008403,1)*(0,10007203,1)*(0,10008503,1)*(0,10008602,1)*(0,10007302,1)*(0,10008602,1)*(0,10007302,1)	(0,0,0)	(0,0,0)	990024	990017	9	0	0	0
900018	M0009_04	(0,10001401,0)*(0,10007803,0)*(0,10005603,0)*(0,10010702,1)*(0,10010802,1)*(0,10011203,1)*(0,10011303,1)*(0,10011103,1)*(0,10011103,1)*(4,10010903,1)*(4,10011003,1)	(0,10001401,0)*(0,10007803,0)*(0,10005603,0)*(0,10010702,1)*(0,10010802,1)*(0,10011203,1)*(0,10011303,1)*(0,10011103,1)*(0,10011103,1)*(4,10010903,1)*(4,10011003,1)	(0,0,0)	(0,0,0)	990025	990017	9	0	0	0
900019	M0001_25	(0,10001401,0)*(0,10005703,0)*(0,10001902,0)*(5,10007403,1)*(0,10007503,1)*(3,10008803,1)*(0,10008903,1)*(0,10009002,1)*(0,10009002,1)	(0,10001401,0)*(0,10005703,0)*(0,10001902,0)*(5,10007403,1)*(0,10007503,1)*(3,10008803,1)*(0,10008903,1)*(0,10009002,1)*(0,10009002,1)	(0,0,0)	(0,0,0)	990026	990017	9	0	0	0
900020	M0021_05	(0,10001401,0)*(0,10002603,0)*(0,10041903,0)*(3,10000604,1)*(2,10005403,1)*(0,10013302,1)*(0,10013302,1)*(0,10013302,1)*(0,10013302,1)	(0,10001401,0)*(0,10002603,0)*(0,10041903,0)*(3,10000604,1)*(2,10005403,1)*(0,10013302,1)*(0,10013302,1)*(0,10013302,1)*(0,10013302,1)	(0,0,0)	(0,0,0)	990027	990017	9	0	0	0
900021	M0028_03	(0,10001401,0)*(0,10002703,0)*(0,10002903,0)*(0,10003003,0)*(0,10003103,0)*(0,10011602,1)*(0,10011602,1)*(0,10011602,1)*(0,10011602,1)*(0,10011602,1)*(0,10014503,1)	(0,10001401,0)*(0,10002703,0)*(0,10002903,0)*(0,10003003,0)*(0,10003103,0)*(0,10011602,1)*(0,10011602,1)*(0,10011602,1)*(0,10011602,1)*(0,10011602,1)*(0,10014503,1)	(0,0,0)	(0,0,0)	990028	990017	9	0	1	0
900022	M0022_02	(0,10001401,0)*(0,10005803,0)*(0,10003303,0)*(3,10009103,1)*(5,10011803,1)*(0,10011903,1)*(0,10012003,1)*(0,10012102,1)*(0,11001002,1)	(0,10001401,0)*(0,10005803,0)*(0,10003303,0)*(3,10009103,1)*(5,10011803,1)*(0,10011903,1)*(0,10012003,1)*(0,10012102,1)*(0,11001002,1)	(0,0,0)	(0,0,0)	990029	990017	9	0	0	0
900023	M0019_24	(0,10001401,0)*(0,10003502,0)*(0,10002803,0)*(3,10008003,1)*(0,10008103,1)*(0,10008202,1)*(0,10008302,1)*(0,10008302,1)	(0,10001401,0)*(0,10003502,0)*(0,10002803,0)*(3,10008003,1)*(0,10008103,1)*(0,10008202,1)*(0,10008302,1)*(0,10008302,1)	(0,0,0)	(0,0,0)	990030	990017	9	0	0	0
900024	M0006_08	(0,10001401,0)*(0,10009103,0)*(0,10009203,0)*(0,10009403,0)*(0,10004303,1)*(5,10004403,1)*(3,10004503,1)*(0,10004603,1)*(0,10004703,1)*(0,10005102,1)*(0,10005202,1)*(0,10005302,1)	(0,10001401,0)*(0,10009103,0)*(0,10009203,0)*(0,10009403,0)*(0,10004303,1)*(5,10004403,1)*(3,10004503,1)*(0,10004603,1)*(0,10004703,1)*(0,10005102,1)*(0,10005202,1)*(0,10005302,1)	(0,0,0)	(0,0,0)	990031	990017	9	0	0	0
900031	M0001_27	(0,10001602,0)*(0,10009402,1)	(0,10001602,0)*(0,10009402,1)	(0,0,0)	(0,0,0)	990032	990033	9	0	0	0
900032	M0001_27	(0,10001602,1)*(0,10009402,0)	(0,10001602,1)*(0,10009402,0)	(0,0,0)	(0,0,0)	990034	990035	-1	0	0	0
999906	M0099_01	(0,10006902,0)*(1,10010403,0)*(1,10010503,0)*(2,10010603,0)*(3,10011504,0)*(4,10011602,0)*(5,10011701,0)*(6,10011803,0)*(7,10012502,0)*(8,10013301,0)*(9,10014401,0)*(10,10014503,0)*(11,10029702,0)*(0,10001704,1)	(0,10006902,0)*(1,10010403,0)*(1,10010503,0)*(2,10010603,0)*(3,10011504,0)*(4,10011602,0)*(5,10011701,0)*(6,10011803,0)*(7,10012502,0)*(8,10013301,0)*(9,10014401,0)*(10,10014503,0)*(11,10029702,0)*(0,10001704,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
999907	M0099_01	(0,10000204,0)*(2,10002102,0)*(3,10002703,0)*(4,10002803,0)*(5,10002903,0)*(6,10003404,0)*(7,10005001,0)*(8,10005502,0)*(9,10006902,0)*(10,10010403,0)*(11,10010503,0)*(12,10010603,0)*(13,10011504,0)*(14,10011602,0)*(15,10011701,0)*(16,10011803,0)*(17,10012502,0)*(18,10013301,0)*(19,10014401,0)*(20,10014503,0)*(21,10029702,0)*(0,10001704,1)	(0,10000204,0)*(2,10002102,0)*(3,10002703,0)*(4,10002803,0)*(5,10002903,0)*(6,10003404,0)*(7,10005001,0)*(8,10005502,0)*(9,10006902,0)*(10,10010403,0)*(11,10010503,0)*(12,10010603,0)*(13,10011504,0)*(14,10011602,0)*(15,10011701,0)*(16,10011803,0)*(17,10012502,0)*(18,10013301,0)*(19,10014401,0)*(20,10014503,0)*(21,10029702,0)*(0,10001704,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
999908	M0099_01	(0,10041903,0)*(0,50000303,0)*(0,30012901,0)*(0,10001704,1)	(0,10041903,0)*(0,50000303,0)*(0,30012901,0)*(0,10001704,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
999909	M0026_01	(0,10005502,0)*(0,50000103,0)*(0,50000203,0)*(0,50000303,0)*(0,10003803,1)	(0,10005502,0)*(0,50000103,0)*(0,50000203,0)*(0,50000303,0)*(0,10003803,1)	(0,0,0)	(0,0,0)	0	0	-1	0	0	0
