#iItemID	sItemName	iItemKint	iTtemType	sIcon	sTip	iItemBuy	iItemSell	iItemStack	iMixStack	iItemUse	iUseTime	iAddType	iRecover1	iArg1	iValue1	iString	iRecover2	iArg2	iValue2	iString	iRecover3	iArg3	iValue3	iString	iString	iLocking	iAmsType	sNpcLike	sUseLimit	tip	sell
100302	滇红	2	0	i00101	[5E0B08]【右键点击使用】[-]<br>「滇红」滇顾名思义是云南，所以这红茶也是产自那里。其汤色红鲜明亮，金圈突出，香气鲜爽，滋味浓强，富有刺激性，叶底红匀鲜亮。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11703	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100303	沱茶	2	0	i00102	[5E0B08]【右键点击使用】[-]<br>相传为穆陀树叶制成，后以茶叶代替。又因其形状而得名。以较嫩的青茶蒸压而成，有醒酒清胃生津之效。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11704	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100304	大红袍	2	0	i00103	[5E0B08]【右键点击使用】[-]<br>茶中魁首，茶王。属乌龙茶，品质优异。特种名茶。其外形条索紧结，色泽绿褐鲜润，冲泡后汤色橙黄明亮，叶片红绿相间。香高而持久，可谓上上之品	800 	200 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11705	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100305	蒙顶黄芽	2	0	i00104	[5E0B08]【右键点击使用】[-]<br其出产自蒙顶山。嫩而薄，色金黄，味浓郁，且回甘，汤黄碧。是资质最老的茶之一。。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11706	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100306	黄山毛峰	2	0	i00105	[5E0B08]【右键点击使用】[-]<br>入杯冲泡雾气结顶，汤色清碧微黄，叶底黄绿有活力，滋味醇甘，香气如兰，韵味深长。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11707	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100307	君山银针	2	0	i00106	[5E0B08]【右键点击使用】[-]<br>产于洞庭湖君山岛上。色泽金黄鲜亮，香气扑鼻清香，汤色浓厚明亮，滋味清甜浓郁。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11708	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100308	六安瓜片	2	0	i00107	[5E0B08]【右键点击使用】[-]<br>瓜子型，色泽绿，叶片，无茶梗。有静心去火，颐养身心之功。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11709	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100309	庐山云雾茶	2	0	i00108	[5E0B08]【右键点击使用】[-]<br>条索粗壮，青翠多毫，汤色明亮，叶嫩匀齐，香凛持久，醇厚味甘。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11710	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100310	祈门红茶	2	0	i00109	[5E0B08]【右键点击使用】[-]<br>在安徽祁门产出。别称祈门香，两种香气混合的茶。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11711	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100311	玉露茶	2	0	i00110	[5E0B08]【右键点击使用】[-]<br>需达「三绿」，即是茶干、水绿、叶身皆为碧绿，汤色清澈明亮，香气清鲜，滋味醇爽。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11712	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100312	半山妖	2	0	i00111	[5E0B08]【右键点击使用】[-]<br>坊间传闻此为鸟嘴叼茶叶之种吐于山顶而诞生。周遭环境地势险奇，故称为“半山妖”，其味奇异。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11713	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100313	金凤凰	2	0	i00112	[5E0B08]【右键点击使用】[-]<br>条索肥壮紧结重实，色泽绿褐润，香气浓郁芬芳似蜜香，滋味醇厚甘鲜。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11714	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100314	普洱茶	2	0	i00113	[5E0B08]【右键点击使用】[-]<br>浓醇口感，回甘快且耐泡的特色。能止渴，解酒，消食。为我国十大名茶之一。	700 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11715	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100315	佛手	2	0	i00114	[5E0B08]【右键点击使用】[-]<br>形状肥硕，色泽嫩绿鲜润，叶背沙粒状，幽香沁人心腑，滋味甘厚且耐冲泡，汤色橙黄清澈。	300 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11716	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100316	黄金桂	2	0	i00115	[5E0B08]【右键点击使用】[-]<br>叫清明茶 是清明时节采制的茶叶嫩芽，新春的第一出茶，故称「一香二早」	400 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11717	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100317	铁观音	2	0	i00116	[5E0B08]【右键点击使用】[-]<br>铁观音，传统名茶，属于青茶类，是十大名茶之一。原产于福建泉州市安溪县西坪镇，有防治龋齿、清热降火，敌烟醒酒等功效。 	600 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11718	0	(100015,20)*(100017,20)*(100036,20)*(100056,20)*(100085,20)*(100314,20)*(100134,20)*(990031,10)	0	0	0
100318	龙井	2	0	i00117	[5E0B08]【右键点击使用】[-]<br>浙江省特产，以色绿，香郁，味甘，形美响彻天下，是中国十大名茶之首	500 	100 	0	0	1	1	0	5	8	1	200047	1	5	2	200097	0	0	0	0	0	11719	0	(100015,30)*(100017,30)*(100036,30)*(100056,30)*(100085,30)*(100314,30)*(100134,30)*(990031,10)	0	0	0 
100351	杜康酒	2	0	i00118	[5E0B08]【右键点击使用】[-]<br>“何以解忧，唯有杜康”，传说中流传下来的名酒，酒圣杜康所酿，清洌碧透，味甜质纯，回味绵长。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11502	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100352	汾酒	2	0	i00119	[5E0B08]【右键点击使用】[-]<br>此酒源自山西汾阳杏花村，介于杏花村的水质极佳，故此酒以甘泉佳酿著称。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11503	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100353	西凤酒	2	0	i00120	[5E0B08]【右键点击使用】[-]<br>苏轼笔下的陕西美酒，曾为唐代国宴时的御用酒，有诗云“花开美酒曷不醉，来看南山冷翠微。”	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11504	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100354	宝丰酒	2	0	i00121	[5E0B08]【右键点击使用】[-]<br>产地是河南宝丰，此酒别称莲花酒，拥有莲花般香甜回味，属于清香型大曲白酒。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11505	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100355	即墨老酒	2	0	i00122	[5E0B08]【右键点击使用】[-]<br>此物以崂山之下墨水河畔的黍稷所酿造，拥有健胃补脾，舒筋活络之功效。	600 	150 	0	999	1	1	0	5	6	1	200086	14	0	1	200090	0	0	0	0	0	11506	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100356	绵竹酒	2	0	i00123	[5E0B08]【右键点击使用】[-]<br>飘香十里不愧为绵竹诸葛井泉水酿造而成的白酒。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11507	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100357	泸州老窖	2	0	i00124	[5E0B08]【右键点击使用】[-]<br>多次发酵的美酒，使用糯米高粱小麦制成。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11508	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100358	五粮液	2	0	i00125	[5E0B08]【右键点击使用】[-]<br>此酒以大米、麦芽等寻常谷物酿造而成，故得此名。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11509	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100359	茅台	2	0	i00126	[5E0B08]【右键点击使用】[-]<br>产于贵州的名酒，其色清透明、酱香突出、香味馥郁。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11510	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100360	双沟大曲	2	0	i00127	[5E0B08]【右键点击使用】[-]<br>江苏名酒，属白酒的一种。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11511	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100361	花雕	2	0	i00128	[5E0B08]【右键点击使用】[-]<br>女儿酒，酒坛绘以彩绘。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11512	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100362	江西麻姑酒	2	0	i00129	[5E0B08]【右键点击使用】[-]<br>闻其香，入口柔，留回甘，不愧为神功泉水和红朱稻米酿制而成。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11513	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100363	吴酒	2	0	i00130	[5E0B08]【右键点击使用】[-]<br>历史著名黄酒。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11514	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100364	惠泉酒	2	0	i00131	[5E0B08]【右键点击使用】[-]<br>优质糯米所酿之半甜黄酒，酒液晶莹光亮如琥珀。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11515	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100365	丹阳封缸酒	2	0	i00132	[5E0B08]【右键点击使用】[-]<br>香甜透彻的黄酒，或是琥珀色，或是棕红色，入口香甜，有助于滋润身心。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11516	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100366	百草美酒	2	0	i00133	[5E0B08]【右键点击使用】[-]<br>对气血有很大的帮助，使用百草酿制而成的美酒。	800 	150 	0	999	1	1	0	5	6	1	200086	1	5	5	200097	0	0	0	0	0	11517	0	(100026,40)*(100065,40)*(100066,40)*(100091,40)*(100092,40)*(100135,30)	0	0	0
100367	六十年三锅头汾酒	2	0	i00134	[5E0B08]【右键点击使用】[-]<br>此乃三锅头汾酒，有六十年的时间了。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11518	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100368	关外白酒	2	0	i00135	[5E0B08]【右键点击使用】[-]<br>关外著名白酒。辛辣无比，喝起来格外带劲，最适合北方豪迈男儿。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11519	0	(100026,20)*(100065,20)*(100066,20)*(100091,20)*(100092,20)*(100135,20)	0	0	0
100369	葡萄美酒	2	0	i00136	[5E0B08]【右键点击使用】[-]<br>葡萄做出的美酒。	1200 	150 	0	999	1	1	0	5	6	1	200086	1	6	5	200098	0	0	0	0	0	11520	0	(100026,20)*(100065,20)*(100066,20)*(100091,40)*(100092,20)*(100135,40)	0	0	0
100370	梨花酒	2	0	i00137	[5E0B08]【右键点击使用】[-]<br>产于杭州城的美酒。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11521	0	(100026,20)*(100065,20)*(100066,20)*(100091,40)*(100092,20)*(100135,20)	0	0	0
100371	二十年竹叶青	2	0	i00486	[5E0B08]【右键点击使用】[-]<br>以汾酒为底，加以十余种药材经二十年陈酿而成之美酒。	600 	150 	0	999	1	1	0	5	6	1	200086	1	6	2	200098	0	0	0	0	0	11522	0	(100026,40)*(100065,40)*(100066,40)*(100091,40)*(100092,40)*(100135,30)	0	0	0
100372	一百年金古无双	2	0	i00221	[5E0B08]【右键点击使用】[-]<br>百年老酒，滋味极其甘醇，传说由小虾米与他的好友们共同酿造。共分十四种层次的口感，饮者至少醉上七天。	30000 	30000 	0	999	1	1	0	5	6	10	200086	1	5	200	200097	1	6	300	200098	0	11523	0	(100026,100)*(100065,100)*(100066,100)*(100091,100)*(100092,100)*(100135,100)	0	0	0
100373	醉生梦死	2	0	i00221	[5E0B08]【右键点击使用】[-]<br>醉仙所赠，酒之极品，传说喝了之后，可以叫你忘掉做过的任何事，忘掉人生的烦恼与痛苦。	26000 	26000 	0	999	1	1	0	1	4	-30	200057	13	0	60	200089	14	0	60	200090	0	11524	0	(100026,100)*(100065,100)*(100066,100)*(100091,100)*(100092,100)*(100135,100)	0	0	0
100401	酒煎黄河鲤鱼	2	0	i00493	[5E0B08]【右键点击使用】[-]<br>洛阳名菜，必须用杜康酒烹煮新鲜的黄河鲤鱼，严格控制火侯才可完成。食用可增加气血最大值5点。	1000 	250 	0	999	1	1	0	1	5	5	200097	0	0	0	0	0	0	0	0	0	10805	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100402	道口烧鸡	2	0	i00097	[5E0B08]【右键点击使用】[-]<br>形状如同金元宝，颜色如同蜜糖一样，八种食材的味道混合在一起，还有这口感一入口就化开般的熟透感。食用可增加气血最大上限5点。	1000 	250 	0	999	1	1	0	1	5	5	200097	0	0	0	0	0	0	0	0	0	10806	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100403	西湖醋鱼	2	0	i00494	[5E0B08]【右键点击使用】[-]<br>此菜为名厨宋嫂所研发，以吐净泥沙的西湖草鱼，用三四分火侯烫烤，抹上糖醋而成。外酥内透，清新酸甜。食用可增加气血最大值5点。	1000 	250 	0	999	1	1	0	1	5	5	200097	0	0	0	0	0	0	0	0	0	10807	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100404	龙井虾仁	2	0	i00495	[5E0B08]【右键点击使用】[-]<br>将清明节前采下的龙井新茶的嫩叶与清河虾仁一起烹调，而制成此具新茶清香与虾仁甘美的菜肴。食用可增加气血最大值5点。	1000 	250 	0	999	1	1	0	1	5	5	200097	0	0	0	0	0	0	0	0	0	10808	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100405	叫化子鸡	2	0	i00496	[5E0B08]【右键点击使用】[-]<br>此菜做法为先将鸡内脏全去，辅以绍兴酒、小葱、生姜姜等配料，再加上猪油、香荷叶分层包起、捆紧了，再整个用黄泥涂之，最后按事先准备好的黄泥烘烤。吃之可增加气血最大上限5点。	1000 	250 	0	999	1	1	0	1	5	5	200097	0	0	0	0	0	0	0	0	0	10809	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100406	东坡肉	2	0	i00497	[5E0B08]【右键点击使用】[-]<br>由苏轼发明。用皮薄肉嫩的上选五花猪肉，加入精酿的绍兴黄酒，以小火焖烧而成。食用可增加内力最大值5点。	1000 	250 	0	999	1	1	0	1	6	5	200098	0	0	0	0	0	0	0	0	0	10810	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100407	开水白菜	2	0	i00498	[5E0B08]【右键点击使用】[-]<br>以鸡汤熬煮新鲜的白菜心，鸡汤乃以慢火熬煮数时辰之浓郁汤头。食用可增加内力最大值5点。	1000 	250 	0	999	1	1	0	1	6	5	200098	0	0	0	0	0	0	0	0	0	10811	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100408	夫妻肺片	2	0	i00499	[5E0B08]【右键点击使用】[-]<br>以牛杂、猪杂切成薄片，用酱油、红油、辣椒、花椒等佐料卤煮或凉拌做成的料理。吃来麻辣鲜香，非常下饭。食用可增加内力最大值5点。	1000 	250 	0	999	1	1	0	1	6	5	200098	0	0	0	0	0	0	0	0	0	10812	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100409	芙蓉麻婆豆腐	2	0	i00075	[5E0B08]【右键点击使用】[-]<br>芙蓉坊招牌名菜。于辛、香、烫、麻、辣五诀之外，又加入鸡蛋增添柔顺的风味。食用可增加内力最大值5点。	1000 	250 	0	999	1	1	0	1	6	5	200098	0	0	0	0	0	0	0	0	0	10813	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100410	蜜汁火腿	2	0	i00524	[5E0B08]【右键点击使用】[-]<br>将金华火腿用温水洗净，放于锅中沸水以小火熬煮去掉重咸味。食用可增加内力最大值5点。	1000 	250 	0	999	1	1	0	1	6	5	200098	0	0	0	0	0	0	0	0	0	10814	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100411	三丝敲鱼	2	0	i00525	[5E0B08]【右键点击使用】[-]<br>炒锅中放入清汤，放进鱼片，菜心，精盐，料酒，烧开后加入香菇丝，熟鸡脯丝，熟火腿丝，淋上熟鸡油即可。食用可增加内力最大值5点。	1000 	250 	0	999	1	1	0	1	6	5	200098	0	0	0	0	0	0	0	0	0	10815	0	(100015,15)*(100016,15)*(100017,15)*(100019,15)*(100021,20)*(100026,15)*(100027,15)*(100028,15)*(100029,15)*(100030,15)*(100031,15)*(100033,15)*(100035,15)*(100036,15)*(100037,15)*(100043,15)*(100054,15)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100065,20)*(100066,20)*(100072,15)*(100075,15)*(100078,15)*(100081,15)*(100082,15)*(100085,15)*(100089,15)*(100091,15)*(100092,15)*(100094,15)*(100096,15)*(100098,20)*(100134,15)*(100135,15)*(100297,15)*(100299,15)*(100008,15)*(100419,15)*(990031,10)*(100033,10)	0	0	0
100412	鲤鱼焙面	2	0	i00095	[5E0B08]【右键点击使用】[-]<br>产自洛阳的地道鲤鱼，配上入味的焙面，香嫩可口。食用可增加内力最大值5点。	45 	20 	0	999	1	1	0	1	6	5	200098	0	0	0	0	0	0	0	0	0	0	0	(100015,20)*(100016,20)*(100017,20)*(100019,20)*(100021,30)*(100026,20)*(100027,20)*(100028,20)*(100029,20)*(100030,20)*(100031,20)*(100033,20)*(100035,20)*(100036,20)*(100037,20)*(100043,20)*(100054,20)*(100055,20)*(100056,20)*(100057,20)*(100058,20)*(100059,20)*(100060,20)*(100065,30)*(100066,30)*(100072,20)*(100075,20)*(100078,20)*(100081,20)*(100082,20)*(100085,20)*(100089,20)*(100091,20)*(100092,20)*(100094,20)*(100096,20)*(100098,30)*(100134,20)*(100135,20)*(100297,20)*(100299,20)*(100008,20)*(100419,20)*(990031,10)*(100033,20)	0	0	0
100413	小白豆浆	2	0	i00096	[5E0B08]【右键点击使用】[-]<br>现磨香醇豆浆。食用可增加内力最大值3点。	50 	10 	0	999	1	1	0	1	6	3	200098	0	0	0	0	0	0	0	0	0	0	0	(100015,20)*(100016,20)*(100017,20)*(100019,20)*(100021,30)*(100026,20)*(100027,20)*(100028,20)*(100029,20)*(100030,20)*(100031,20)*(100033,20)*(100035,20)*(100036,20)*(100037,20)*(100043,20)*(100054,20)*(100055,20)*(100056,20)*(100057,20)*(100058,20)*(100059,20)*(100060,20)*(100065,30)*(100066,30)*(100072,20)*(100075,20)*(100078,20)*(100081,20)*(100082,20)*(100085,20)*(100089,20)*(100091,20)*(100092,20)*(100094,20)*(100096,20)*(100098,30)*(100134,20)*(100135,20)*(100297,20)*(100299,20)*(100008,20)*(100419,20)*(990031,10)*(100033,20)	0	0	0
