#iID	iType	iCondition	iArg1	iArg2	iDevelopType	iArg3	sImage	sBackground	sMusic	sEndAdd	iPhy	iSaveQuestID
9100030	11	7,9	46,9100010	121,0	0	9100030	0	060437HIP	10153	0	0	1
7300001	0	0	0	0	0	7300001	0	060426HIP	10153	0	0	0
7300002	0	0	0	0	0	7300002	0	060426HIP	10153	0	0	0
7300003	0	0	0	0	0	7300003	0	060426HIP	10153	0	0	0
7300012	0	0	0	0	0	7300012	0	060426HIP	10153	7300014	0	0
7300013	0	0	0	0	0	7300013	0	060426HIP	10153	7300014	0	0
7300014	0	0	0	0	0	7300014	0	060426HIP	10153	0	0	0
7300020	0	0	0	0	0	7300020	0	060426HIP	10153	0	0	1
7300030	0	0	0	0	0	7300030	0	060426HIP	10153	0	0	1
7300031	0	0	0	0	0	7300031	0	060426HIP	10153	0	0	1
7300032	0	0	0	0	0	7300032	0	060426HIP	10153	0	0	0
7300033	0	0	0	0	0	7300033	0	060426HIP	10153	0	0	0
7300048	0	0	0	0	0	7300048	0	060426HIP	10153	7300050	0	0
7300049	0	0	0	0	0	7300049	0	060426HIP	10153	7300050	0	0
7300050	0	0	0	0	0	7300050	0	060426HIP	10153	0	0	0
7300060	0	0	0	0	0	7300060	0	060426HIP	10153	0	0	1
2032001	0	0	0	0	0	2032001	0	060405HIP	10153	2032002	0	0
2032002	0	0	0	0	0	2032002	0	060423HIP	10153	2032010	0	0
2032010	0	0	0	0	3	210022	0	060423HIP	10153	0	0	0
2032011	0	0	0	0	0	2032011	0	060423HIP	10153	0	0	0
2032012	0	0	0	0	0	2032012	0	060423HIP	10153	2032011	0	0
8051011	0	0	0	0	0	8051011	DevelopBtn_55	060406HIP	10153	0	0	0
8051012	0	0	0	0	0	8051012	0	060406HIP	10153	0	0	0
8051014	0	0	0	0	0	8051014	0	060406HIP	10153	0	0	0
7600001	0	0	0	0	0	7600001	DevelopBtn_55	060406HIP	10153	0	0	0
7600002	0	0	0	0	0	7600002	DevelopBtn_55	060406HIP	10153	0	0	0
7600003	0	0	0	0	0	7600003	0	060406HIP	10153	0	0	0
7600004	0	0	0	0	0	7600004	0	060406HIP	10153	0	0	0
7600005	0	0	0	0	0	7600005	DevelopBtn_55	060406HIP	10153	0	0	0
7600006	0	0	0	0	0	7600006	0	060406HIP	10153	0	0	0
7600007	0	0	0	0	0	7600007	0	060406HIP	10153	0	0	0
7600008	0	0	0	0	0	7600008	DevelopBtn_55	060406HIP	10153	0	0	0
7600009	0	0	0	0	0	7600009	0	060406HIP	10153	0	0	0
7600010	0	0	0	0	0	7600010	0	060406HIP	10153	0	0	0
7600011	0	0	0	0	0	7600011	DevelopBtn_55	060406HIP	10153	0	0	0
7600012	0	0	0	0	0	7600012	0	060406HIP	10153	0	0	0
7600013	0	0	0	0	0	7600013	0	060406HIP	10153	0	0	0
7600020	0	0	0	0	0	7600020	DevelopBtn_55	060406HIP	10153	0	0	0
7600021	0	0	0	0	0	7600021	DevelopBtn_55	060406HIP	10153	0	0	0
7600022	0	0	0	0	0	7600022	DevelopBtn_55	060406HIP	10153	0	0	0
7600023	0	0	0	0	0	7600023	DevelopBtn_55	060406HIP	10153	0	0	0
7600024	0	0	0	0	0	7600024	DevelopBtn_55	060406HIP	10153	0	0	1
9101001	6	7,6	50,7	95,50	0	9101001	0	060434HIP	10153	9101002	0	1
9101002	0	0	0	0	0	9101002	0	060426HIP	10153	9101003	0	1
9101003	0	0	0	0	0	9101003	0	060423HIP	10153	9101004	0	1
9101004	0	0	0	0	0	9101004	0	060426HIP	10153	0	0	1
9101005	7	7,9	60,9101009	95,0	0	9101005	0	060426HIP	20006	9101006	0	1
9101006	3	9	7500090	0	5	9101007	0	060426HIP	20006	9101008	0	1
9101007	0	0	0	0	0	9101007	0	060426HIP	20006	0	0	0
9101008	0	0	0	0	0	9101008	0	060426HIP	20006	0	0	0
9101009	5	7,9	50,9101001	95,0	0	9101009	0	060423HIP	20006	9101010	0	1
9101010	0	0	0	0	3	210023	0	060423HIP	20006	0	0	0
9101011	0	0	0	0	0	9101011	0	060423HIP	20006	9101013	0	0
9101012	0	0	0	0	0	9101012	0	060423HIP	20006	9101013	0	0
9101013	0	0	0	0	0	9101013	0	060423HIP	20006	9101014	0	0
9101014	0	0	0	0	3	210024	0	060423HIP	20006	0	0	0
9101015	0	0	0	0	0	9101015	0	060423HIP	20006	0	0	1
9101016	0	0	0	0	0	9101016	0	060400HIP	20006	0	0	1
9101020	0	11	210001	1	0	9101020	0	060400HIP	flower	9101021	0	1
9101021	3	9	9101005	0	5	9101022	0	060400HIP	flower	9101023	0	1
9101022	0	0	0	0	0	9101022	0	060400HIP	flower	9101024	0	0
9101023	0	0	0	0	0	9101023	0	060400HIP	flower	9101024	0	0
9101024	0	0	0	0	0	9101024	0	060442HIP	flower	0	0	0
9101025	0	0	0	0	0	9101025	0	060427HIP	flower	9101031	0	0
9101026	0	0	0	0	0	9101026	0	060422HIP	flower	9101031	0	0
9101027	0	0	0	0	0	9101027	0	060442HIP	flower	0	0	0
9101028	0	0	0	0	0	9101028	0	060442HIP	flower	9101030	0	0
9101029	0	0	0	0	0	9101029	0	060442HIP	flower	9101030	0	0
9101030	0	0	0	0	0	9101030	0	060442HIP	flower	9101031	0	0
9101031	0	0	0	0	0	9101031	0	060442HIP	flower	9101032	0	0
9101032	3	9	9101005	0	5	9101033	0	060442HIP	flower	9101034	0	1
9101033	0	0	0	0	0	9101033	0	060442HIP	flower	9101035	0	1
9101034	0	0	0	0	0	9101034	0	060442HIP	flower	0	0	0
9101035	3	9	7900116	0	5	9101036	0	060442HIP	flower	9101037	0	1
9101036	0	0	0	0	0	9101036	0	060442HIP	flower	0	0	0
9101037	0	0	0	0	0	9101037	0	060442HIP	flower	0	0	0
9101040	0	9,2	7900125,100054	0,100	0	9101040	0	060400HIP	20001	9101054	0	0
9101041	0	0	0	0	0	9101041	0	060405HIP	20001	0	0	0
9101042	0	0	0	0	0	9101042	0	060405HIP	20001	3071001	0	0
9101043	0	0	0	0	0	9101043	0	060405HIP	20001	9101044	0	0
9101044	0	0	0	0	0	9101044	0	060432HIP	20001	9101045	0	0
9101045	0	0	0	0	0	9101045	0	060432HIP	20001	9101046	0	0
9101046	0	0	0	0	0	9101046	0	060432HIP	20001	9101047	0	1
9101047	0	0	0	0	3	210025	0	060432HIP	20001	0	0	0
9101048	0	0	0	0	0	9101048	0	060432HIP	20001	0	0	1
9101049	0	0	0	0	0	9101049	0	060432HIP	20001	9101053	0	0
9101050	0	0	0	0	0	9101050	0	060432HIP	20001	9101053	0	0
9101051	0	0	0	0	0	9101051	0	060432HIP	20001	9101058	0	0
9101052	0	0	0	0	0	9101052	0	060432HIP	20001	9101053	0	0
9101053	0	0	0	0	0	9101053	0	060432HIP	20001	0	0	1
9101054	3	9	9101015	0	5	9101041	0	060405HIP	20001	9101055	0	1
9101055	3	9	9101016	0	5	9101056	0	060405HIP	20001	9101057	0	1
9101056	0	0	0	0	0	9101056	0	060405HIP	20001	0	0	0
9101057	0	0	0	0	0	9101057	0	060405HIP	20001	0	0	0
9101058	0	0	0	0	3	791008	0	060405HIP	20001	0	0	0
9101059	0	0	0	0	0	9101059	0	060405HIP	20001	9101053	0	1
9101060	0	0	0	0	0	9101060	0	060405HIP	20001	9101053	0	0
9200001	0	0	0	0	0	9200001	0	060443HIP	20002	9200002	0	1
9200002	0	0	0	0	8	16	0	060443HIP	20002	0	0	1
1100001	0	0	0	0	0	1100001	0	060402HIP	10053	1100002	0	0
1100002	0	0	0	0	8	13	0	060402HIP	10053	0	0	0
1100010	5	2,7	100058,73	10,120	0	1100010	0	060423HIP	10053	0	0	1
1100011	0	0	0	0	0	1100011	0	060423HIP	10053	0	0	0
1100013	0	0	0	0	0	1100013	0	060423HIP	10053	1100016	0	0
1100014	0	0	0	0	0	1100014	0	060423HIP	10053	1100017	0	0
1100015	0	0	0	0	0	1100015	0	060423HIP	10053	1100018	0	0
1100016	3	5	3	50	5	1100019	0	060423HIP	10053	1100020	0	0
1100017	3	5	2	50	5	1100019	0	060423HIP	10053	1100020	0	0
1100018	3	5	0	50	5	1100019	0	060423HIP	10053	1100020	0	0
1100019	0	0	0	0	0	1100019	0	060423HIP	10053	0	0	1
1100020	0	0	0	0	0	1100020	0	060423HIP	10053	0	0	0
1100021	9	2,9,7	100058,1100019,73	30,0,120	0	1100021	0	060427HIP	10053	0	0	1
1100022	0	0	0	0	0	1100022	0	060427HIP	10053	0	0	1
1100023	0	0	0	0	0	1100023	0	060427HIP	10053	0	0	0
1100030	4	2,9,7	100058,1100022,120	80,0,158	0	1100030	0	060405HIP	10053	0	0	1
1100031	0	0	0	0	0	1100031	0	060405HIP	10053	1100033	0	1
1100033	0	0	0	0	0	1100033	0	060434HIP	10053	1100034	0	0
1100034	0	0	0	0	0	1100034	0	060445HIP	10053	1100035	0	0
1100035	3	3,3,3,3,3,3	0,1,2,3,4,5	100,100,100,100,100,100	5	1100036	0	060445HIP	10053	1100038	0	0
1100036	0	0	0	0	0	1100036	0	060445HIP	10053	0	0	0
1100037	0	0	0	0	0	1100037	0	060445HIP	10053	0	0	0
1100039	0	0	0	0	0	1100039	0	060445HIP	10053	0	0	0
1100038	3	9,3	9009946,5	0,100	5	1100039	0	060445HIP	10053	1100037	0	0
1100040	0	2,9	100058,1100031	100,0	0	1100040	0	060405HIP	10053	1100041	0	0
1100041	0	0	0	0	0	1100041	0	060423HIP	10053	0	0	1
1100042	3	6,6	0,5	80,70	5	1100044	0	060423HIP	10053	1100045	0	0
1100044	0	0	0	0	0	1100044	0	060423HIP	10053	0	0	1
1100045	0	0	0	0	0	1100045	0	060423HIP	10053	0	0	0
1100050	0	0	0	0	0	1100050	0	060423HIP	10053	0	0	0
6000001	99	7,3	40,0	200,100	0	6000001	DevelopBtn_52	060431HIP	10153	0	0	1
6000002	99	7,3	40,1	200,100	0	6000002	DevelopBtn_52	060434HIP	10153	0	0	1
6000003	99	7,3	40,2	200,100	0	6000003	DevelopBtn_52	060405HIP	10153	0	0	1
6000004	99	7,3	40,3	200,100	0	6000004	DevelopBtn_52	060432HIP	10153	0	0	1
6000005	99	7,3	40,4	200,100	0	6000005	DevelopBtn_52	060434HIP	10153	0	0	1
6000010	99	7,4	140,0	200,100	0	6000010	DevelopBtn_54	060435HIP	M000107	6000011	0	1
6000011	0	0	0	0	3	900001	0	060435HIP	M000107	0	0	0
6000012	0	0	0	0	0	6000012	0	060435HIP	M000107	0	0	1
6000013	0	0	0	0	0	6000013	0	060435HIP	M000107	0	0	0
6000020	99	7,4	140,1	200,100	0	6000020	DevelopBtn_54	060435HIP	M000107	6000021	0	1
6000021	0	0	0	0	3	900002	0	060435HIP	M000107	0	0	0
6000022	0	0	0	0	0	6000022	0	060435HIP	M000107	0	0	1
6000023	0	0	0	0	0	6000023	0	060435HIP	M000107	0	0	0
6000030	99	7,4	140,2	200,100	0	6000030	DevelopBtn_54	060435HIP	M000107	6000031	0	1
6000031	0	0	0	0	3	900003	0	060435HIP	M000107	0	0	0
6000032	0	0	0	0	0	6000032	0	060435HIP	M000107	0	0	1
6000033	0	0	0	0	0	6000033	0	060435HIP	M000107	0	0	0
6000040	99	7,4	140,3	200,100	0	6000040	DevelopBtn_54	060435HIP	M000107	6000041	0	1
6000041	0	0	0	0	3	900004	0	060435HIP	M000107	0	0	0
6000042	0	0	0	0	0	6000042	0	060435HIP	M000107	0	0	1
6000043	0	0	0	0	0	6000043	0	060435HIP	M000107	0	0	0
6000050	99	7,4	140,4	200,100	0	6000050	DevelopBtn_54	060435HIP	M000107	6000051	0	1
6000051	0	0	0	0	3	900005	0	060435HIP	M000107	0	0	0
6000052	0	0	0	0	0	6000052	0	060435HIP	M000107	0	0	1
6000053	0	0	0	0	0	6000053	0	060435HIP	M000107	0	0	0
6000060	99	7,4	140,5	200,100	0	6000060	DevelopBtn_54	060435HIP	M000107	6000061	0	1
6000061	0	0	0	0	3	900006	0	060435HIP	M000107	0	0	0
6000062	0	0	0	0	0	6000062	0	060435HIP	M000107	0	0	1
6000063	0	0	0	0	0	6000063	0	060435HIP	M000107	0	0	0
6000070	99	7,4	140,6	200,100	0	6000070	DevelopBtn_54	060435HIP	M000107	6000071	0	1
6000071	0	0	0	0	3	900007	0	060435HIP	M000107	0	0	0
6000072	0	0	0	0	0	6000072	0	060435HIP	M000107	0	0	1
6000073	0	0	0	0	0	6000073	0	060435HIP	M000107	0	0	0
6000080	99	7,4	140,7	200,100	0	6000080	DevelopBtn_54	060435HIP	M000107	6000081	0	1
6000081	0	0	0	0	3	900008	0	060435HIP	M000107	0	0	0
6000082	0	0	0	0	0	6000082	0	060435HIP	M000107	0	0	1
6000083	0	0	0	0	0	6000083	0	060435HIP	M000107	0	0	0
6000101	99	7,5	40,0	200,100	0	6000101	DevelopBtn_48	060423HIP	10153	0	0	1
6000102	99	7,5	40,1	200,100	0	6000102	DevelopBtn_48	060423HIP	10153	0	0	1
6000103	99	7,5	40,2	200,100	0	6000103	DevelopBtn_52	060434HIP	10153	0	0	1
6000104	99	7,5	40,3	200,100	0	6000104	DevelopBtn_48	060423HIP	10153	0	0	1
6000105	99	7,5	40,4	200,100	0	6000105	DevelopBtn_52	060405HIP	10153	0	0	1
6000106	99	7,5	40,5	200,100	0	6000106	DevelopBtn_52	060405HIP	10153	0	0	1
6000107	99	7,5	40,6	200,100	0	6000107	DevelopBtn_52	060405HIP	10153	0	0	1
6000108	99	7,5	40,8	200,100	0	6000108	DevelopBtn_52	060405HIP	10153	0	0	1
6000201	99	7,6	40,0	200,100	0	6000201	DevelopBtn_55	060406HIP	10153	0	0	1
6000202	99	7,6	40,1	200,100	0	6000202	DevelopBtn_58	060437HIP	10153	0	0	1
6000203	99	7,6	40,2	200,100	0	6000203	DevelopBtn_56	060436HIP	10153	0	0	1
6000204	99	7,6	40,3	200,100	0	6000204	DevelopBtn_55	060406HIP	10153	0	0	1
6000205	99	7,6	40,4	200,100	0	6000205	DevelopBtn_49	060427HIP	10153	0	0	1
6000206	99	7,6	40,5	200,100	0	6000206	DevelopBtn_47	060433HIP	10153	0	0	1
6000207	99	7,6	40,6	200,100	0	6000207	DevelopBtn_50	060422HIP	10153	0	0	1
6000208	99	7,6	40,7	200,100	0	6000208	DevelopBtn_49	060442HIP	10153	0	0	1
6000209	99	7,6	40,8	200,100	0	6000209	DevelopBtn_58	060437HIP	10153	0	0	1
6000301	99	7,4,2,2,2,9	140,3,100037,100072,100299,6002101	170,100,60,60,60,0	0	6000301	DevelopBtn_54	060426HIP	10153	6000302	0	1
6000302	0	0	0	0	3	900011	0	060426HIP	10153	0	0	0
6000303	0	0	0	0	0	6000303	0	060426HIP	10153	0	0	1
6000304	0	0	0	0	0	6000304	0	060426HIP	10153	0	0	0
6000401	99	7,4,2,2,2,9	140,4,100085,100089,100297,6002102	170,100,60,60,60,0	0	6000401	DevelopBtn_54	060426HIP	10153	6000402	0	1
6000402	0	0	0	0	3	900012	0	060426HIP	10153	0	0	0
6000403	0	0	0	0	0	6000403	0	060426HIP	10153	0	0	1
6000404	0	0	0	0	0	6000404	0	060426HIP	10153	0	0	0
6000501	99	7,4,2,2,9	140,0,100036,100075,6002103	170,100,60,60,0	0	6000501	DevelopBtn_54	060426HIP	10153	6000502	0	1
6000502	0	0	0	0	3	900013	0	060426HIP	10153	0	0	0
6000503	0	0	0	0	0	6000503	0	060426HIP	10153	0	0	1
6000504	0	0	0	0	0	6000504	0	060426HIP	10153	0	0	0
6000601	99	7,4,2,2,9	140,5,100066,100043,6002104	170,100,60,60,0	0	6000601	DevelopBtn_54	060426HIP	10153	6000602	0	1
6000602	0	0	0	0	3	900014	0	060426HIP	10153	0	0	0
6000603	0	0	0	0	0	6000603	0	060426HIP	10153	0	0	1
6000604	0	0	0	0	0	6000604	0	060426HIP	10153	0	0	0
6000701	99	7,4,2,2,9	140,7,100081,100082,6002105	170,100,60,60,0	0	6000701	DevelopBtn_54	060426HIP	10153	6000702	0	1
6000702	0	0	0	0	3	900015	0	060426HIP	10153	0	0	0
6000703	0	0	0	0	0	6000703	0	060426HIP	10153	0	0	1
6000704	0	0	0	0	0	6000704	0	060426HIP	10153	0	0	0
6000801	99	7,5,2,2,9	140,6,100059,100055,6002106	170,100,60,60,0	0	6000801	DevelopBtn_54	060426HIP	10153	6000802	0	1
6000802	0	0	0	0	3	900016	0	060426HIP	10153	0	0	0
6000803	0	0	0	0	0	6000803	0	060426HIP	10153	0	0	1
6000804	0	0	0	0	0	6000804	0	060426HIP	10153	0	0	0
6000901	99	7,5,2,2,9	140,8,100098,100021,6002107	170,100,60,60,0	0	6000901	DevelopBtn_54	060426HIP	10153	6000902	0	1
6000902	0	0	0	0	3	900017	0	060426HIP	10153	0	0	0
6000903	0	0	0	0	0	6000903	0	060426HIP	10153	0	0	1
6000904	0	0	0	0	0	6000904	0	060426HIP	10153	0	0	0
6001001	99	7,5,2,2,9	135,1,100078,100056,6002108	170,100,60,60,0	0	6001001	DevelopBtn_54	060426HIP	10153	6001002	0	1
6001002	0	0	0	0	3	900018	0	060426HIP	10153	0	0	0
6001003	0	0	0	0	0	6001003	0	060426HIP	10153	0	0	1
6001004	0	0	0	0	0	6001004	0	060426HIP	10153	0	0	0
6001101	99	7,5,5,2,2,9	140,0,5,100019,100057,6002109	170,100,100,60,60,0	0	6001101	DevelopBtn_54	060426HIP	10153	6001102	0	1
6001102	0	0	0	0	3	900019	0	060426HIP	10153	0	0	0
6001103	0	0	0	0	0	6001103	0	060426HIP	10153	0	0	1
6001104	0	0	0	0	0	6001104	0	060426HIP	10153	0	0	0
6001201	99	7,5,2,2,9	140,2,100419,100026,6002110	170,100,60,60,0	0	6001201	DevelopBtn_54	060426HIP	10153	6001202	0	1
6001202	0	0	0	0	3	900020	0	060426HIP	10153	0	0	0
6001203	0	0	0	0	0	6001203	0	060426HIP	10153	0	0	1
6001204	0	0	0	0	0	6001204	0	060426HIP	10153	0	0	0
6001301	99	7,6,6,6,6,2,2,2,2,9	140,0,1,4,5,100027,100029,100030,100031,6002111	170,100,100,100,100,60,60,60,60,0	0	6001301	DevelopBtn_54	060426HIP	10153	6001302	0	1
6001302	0	0	0	0	3	900021	0	060426HIP	10153	0	0	0
6001303	0	0	0	0	0	6001303	0	060426HIP	10153	0	0	1
6001304	0	0	0	0	0	6001304	0	060426HIP	10153	0	0	0
6001401	99	7,6,2,9,14	128,2,100058,6002112,7910001	158,100,60,0,0	0	6001401	DevelopBtn_54	060426HIP	10153	6001402	0	1
6001402	0	0	0	0	3	900022	0	060426HIP	10153	0	0	0
6001403	0	0	0	0	0	6001403	0	060426HIP	10153	0	0	1
6001404	0	0	0	0	0	6001404	0	060426HIP	10153	0	0	0
6001501	99	7,5,5,6,2,2,9	100,3,4,3,100035,100028,6002113	170,100,100,100,60,60,0	0	6001501	DevelopBtn_54	060426HIP	10153	6001502	0	1
6001502	0	0	0	0	3	900023	0	060426HIP	10153	0	0	0
6001503	0	0	0	0	0	6001503	0	060426HIP	10153	0	0	1
6001504	0	0	0	0	0	6001504	0	060426HIP	10153	0	0	0
6001601	0	0	0	0	0	6001601	DevelopBtn_54	060426HIP	10153	6001602	0	1
6001602	0	0	0	0	3	900024	0	060426HIP	10153	0	0	0
6001603	0	0	0	0	0	6001603	0	060426HIP	10153	0	0	1
6001604	0	0	0	0	0	6001604	0	060426HIP	10153	0	0	0
6002101	99	7	45	140	0	6002101	DevelopBtn_47	060433HIP	10153	0	0	1
6002102	99	7	45	140	0	6002102	DevelopBtn_58	060437HIP	10153	0	0	1
6002103	99	7	45	140	0	6002103	DevelopBtn_48	060423HIP	10153	0	0	1
6002104	99	7,2	45,100066	140,10	0	6002104	DevelopBtn_57	060427HIP	10153	0	0	1
6002105	99	7,13	102,10019002	140,0	0	6002105	DevelopBtn_48	060423HIP	10153	0	0	1
6002106	99	7,9,2	99,9008508,100059	140,0,30	0	6002106	DevelopBtn_47	060433HIP	10153	0	0	1
6002107	99	7,9,2	94,8004012,100021	140,0,30	0	6002107	DevelopBtn_47	060427HIP	10153	0	0	1
6002108	99	7,9	45,9009203	140,0	0	6002108	DevelopBtn_48	060423HIP	10153	0	0	1
6002109	99	7,2,9	45,100057,9002002	140,30,0	0	6002109	DevelopBtn_52	060405HIP	10153	0	0	1
6002110	99	7	45	140	0	6002110	DevelopBtn_55	060426HIP	10153	0	0	1
6002111	99	7	45	140	0	6002111	DevelopBtn_55	060426HIP	10153	0	0	1
6002112	99	7,2,9,14	101,100058,2073099,7910001	140,30,0,0	0	6002112	DevelopBtn_56	060436HIP	10153	0	0	1
6002113	99	7	45	140	0	6002113	DevelopBtn_55	060426HIP	10153	0	0	1
6002114	0	0	0	0	0	6002114	DevelopBtn_50	060422HIP	10153	0	0	1
6002115	0	9,9	9100005,9009682	0,0	0	6002115	0	060426HIP	M900106	0	0	1
6002117	0	0	0	0	0	6002117	0	060426HIP	M900106	0	0	1
6002120	4	7,9	83,3016001	95,0	0	6002120	0	060439HIP	20006	6002121	0	1
6002121	0	0	0	0	0	6002121	0	060423HIP	20006	6002122	0	0
6002122	0	0	0	0	3	210099	0	060423HIP	20006	0	0	0
6002123	0	0	0	0	0	6002123	0	060434HIP	20006	0	0	1
6002124	0	0	0	0	0	6002124	0	060423HIP	20006	0	0	0
6002125	8	7,9,2	120,9009403,100072	180,0,80	0	6002125	0	060427HIP	20006	0	0	1
6002130	0	0	0	0	0	6002130	0	060405HIP	M900100	6002131	0	1
6002131	0	0	0	0	0	6002131	0	060434HIP	20006	0	0	0
6002132	3	9	9009680	0	5	6002130	0	060402HIP	10153	6002133	0	0
6002133	0	0	0	0	0	6002133	0	060402HIP	10153	0	0	0
7800001	5	7	25	29	0	7800001	0	060423HIP	10153	7800002	0	1
7800002	0	0	0	0	3	700001	0	060423HIP	10153	0	0	0
7800003	0	0	0	0	0	7800003	0	060423HIP	10153	0	0	1
7800004	0	0	0	0	0	7800004	0	060423HIP	10153	0	0	0
7800005	5	7,13	36,10001001	49,0	0	7800005	0	060423HIP	10153	7800006	0	1
7800006	0	0	0	0	3	700002	0	060423HIP	10153	0	0	0
7800007	0	0	0	0	0	7800007	0	060423HIP	10153	0	0	1
7800008	0	0	0	0	0	7800008	0	060400HIP	10153	0	0	0
7800009	0	0	0	0	0	7800009	0	060423HIP	10153	0	0	1
7800010	0	0	0	0	0	7800010	0	060423HIP	10153	0	0	0
7800011	0	9	7800009	0	0	7800011	0	060400HIP	10153	7800012	0	1
7800012	3	9	2111003	0	5	7800024	0	060438HIP	10153	7800014	0	0
7800014	0	0	0	0	0	7800014	0	060438HIP	10153	7800019	0	0
7800024	0	0	0	0	0	7800024	0	060438HIP	10153	7800013	0	1
7800013	3	13	10013002	0	5	7800015	0	060438HIP	10153	7800016	0	0
7800015	0	0	0	0	0	7800015	0	060438HIP	10153	0	0	0
7800016	0	0	0	0	0	7800016	0	060438HIP	10153	0	0	0
7800017	0	0	0	0	0	7800017	0	060438HIP	10153	0	0	0
7800018	0	0	0	0	0	7800018	0	060438HIP	10153	0	0	0
7800019	0	0	0	0	0	7800019	0	060400HIP	10153	0	0	1
7800020	0	9,9	7800024,4041007	0,0	0	7800020	0	060400HIP	10153	7800021	0	1
7800021	3	9	4041005	0	5	7800044	0	060438HIP	10153	7800023	0	0
7800044	0	0	0	0	0	7800044	0	060438HIP	10153	0	0	0
7800023	0	0	0	0	0	7800023	0	060438HIP	10153	0	0	0
7800026	0	9,14	7800024,7800020	0,0	0	7800026	0	060438HIP	10153	7800014	0	0
7800027	5	7,9,13,14	126,7800020,10013002,7910027	155,0,0,0	0	7800027	0	060423HIP	10153	0	0	1
7800028	0	0	0	0	0	7800028	0	060423HIP	10153	0	0	0
7800029	0	0	0	0	0	7800029	0	060423HIP	10153	7800030	0	1
7800030	0	0	0	0	3	700003	0	060423HIP	10153	0	0	0
7800031	0	0	0	0	0	7800031	0	060423HIP	10153	0	0	1
7800032	0	0	0	0	0	7800032	0	060423HIP	10153	0	0	0
7800033	0	9	7800020	0	0	7800033	0	060400HIP	10153	7800034	0	1
7800034	0	0	0	0	0	7800034	0	060438HIP	10153	0	0	0
7800037	0	0	0	0	0	7800037	0	060438HIP	10153	7800040	0	0
7800038	0	0	0	0	0	7800038	0	060438HIP	10153	0	0	0
7800040	0	0	0	0	3	700004	0	060438HIP	10153	0	0	0
7800041	0	0	0	0	0	7800041	0	060438HIP	10153	0	0	1
7900001	10	7,2,2,2,14	145,100091,100092,100094,9009014	167,100,100,100,0	0	7900001	0	060422HIP	10153	7900002	0	1
7900002	0	0	0	0	3	700005	0	060422HIP	10153	0	0	0
7900003	0	0	0	0	0	7900003	0	060422HIP	10153	0	0	1
7900004	0	0	0	0	0	7900004	0	060400HIP	10153	0	0	0
7900006	7	7,6,6,9,9	73,5,4,7400092,7300060	179,100,100,0,0	0	7900006	0	060426HIP	10153	7900007	0	1
7900007	0	0	0	0	3	700006	0	060426HIP	10153	0	0	0
7900008	0	0	0	0	0	7900008	0	060426HIP	10153	0	0	1
7900009	0	0	0	0	0	7900009	0	060426HIP	10153	0	0	0
7900010	4	7,4	11,1	71,20	0	7900010	0	060405HIP	10153	0	0	1
7900011	4	7,4	11,2	71,20	0	7900011	0	060405HIP	10153	0	0	1
7900012	4	7,3,6	11,5,8	71,50,50	0	7900012	0	060402HIP	10153	0	0	1
7900013	4	7,4	11,6	71,20	0	7900013	0	060402HIP	10153	0	0	1
7900014	5	7,13,113	156,10013002,10013004	171,0,0	0	7900014	0	060423HIP	10153	0	0	1
7900015	0	0	0	0	0	7900015	0	060423HIP	10153	7900016	0	1
7900016	0	0	0	0	3	700008	0	060423HIP	10153	0	0	0
7900017	0	0	0	0	0	7900017	0	060423HIP	10153	0	0	1
7900018	0	0	0	0	0	7900018	0	060423HIP	10153	0	0	1
7900019	0	0	0	0	0	7900019	0	060423HIP	10153	0	0	1
7900020	0	0	0	0	0	7900020	0	060423HIP	10153	7900021	0	1
7900021	0	0	0	0	3	700009	0	060423HIP	10153	0	0	0
7900022	0	0	0	0	0	7900022	0	060423HIP	10153	0	0	1
7900023	0	0	0	0	0	7900023	0	060400HIP	10153	0	0	1
7900024	0	0	0	0	0	7900024	0	060423HIP	10153	0	0	1
7900025	4	7,2,6,9	31,100019,6,2034002	162,100,50,0	0	7900025	0	060400HIP	10153	7900026	0	1
7900026	0	0	0	0	0	7900026	0	060405HIP	10153	7900027	0	0
7900027	0	0	0	0	3	700010	0	060405HIP	10153	0	0	0
7900028	0	0	0	0	0	7900028	0	060405HIP	10153	7900030	0	0
7900029	0	0	0	0	0	7900029	0	060405HIP	10153	7900031	0	0
7900030	0	0	0	0	0	7900030	0	060400HIP	10153	0	0	0
7900031	0	0	0	0	0	7900031	0	060400HIP	10153	0	0	0
7900032	5	7,115	10,4	29,20	0	7900032	0	060423HIP	10153	7900033	0	1
7900033	0	0	0	0	0	7900033	0	060400HIP	10153	0	0	0
7900034	5	7,9	41,7900032	71,0	0	7900034	0	060423HIP	10153	7900035	0	1
7900035	0	0	0	0	0	7900035	0	060443HIP	10153	7900036	0	0
7900036	0	0	0	0	0	7900036	0	060423HIP	10153	7900037	0	0
7900037	3	4	7	30	5	7900041	0	060400HIP	10153	7900038	0	0
7900038	0	0	0	0	0	7900038	0	060423HIP	10153	7900039	0	0
7900039	0	0	0	0	0	7900039	0	060434HIP	10153	7900040	0	0
7900040	0	0	0	0	0	7900040	0	060400HIP	10153	0	0	0
7900041	0	0	0	0	0	7900041	0	060423HIP	10153	7900042	0	1
7900042	0	0	0	0	0	7900042	0	060406HIP	10153	0	0	0
7900043	99	7,5,6,11	31,5,4,600002	171,30,30,1	0	7900043	DevelopBtn_52	060405HIP	10153	0	0	1
